date,location,Visits/POI,Prop. devices completely at home,Time at home (mins),Median distance traveled (m)
2020-03-22,10021,1.57,0.3353,122.5,57707
2020-03-22,10022,1.11,0.3276,218.5,31557.5
2020-03-22,10023,2.24,0.3589,241,30498.5
2020-03-22,10024,1.72,0.3785,266,28355
2020-03-22,10025,3.14,0.3913,325,11823
2020-03-22,10026,5.41,0.4628,690.5,2152
2020-03-22,10027,4.4,0.4571,607,2295
2020-03-22,10028,1.57,0.3276,103,61162
2020-03-22,10029,5.41,0.5072,763,2247
2020-03-22,10030,6.26,0.5271,806,1763
2020-03-22,10031,4.52,0.5141,669,2628
2020-03-22,10032,4.33,0.4762,618,2402
2020-03-22,10033,2.88,0.5114,576.5,2016
2020-03-22,10034,3.61,0.5073,739,1093.5
2020-03-22,10035,6,0.5116,748,2255
2020-03-22,10036,1.77,0.4202,110,9121
2020-03-22,10037,7.37,0.5113,797.5,1940
2020-03-22,10038,2.47,0.4066,733,5681
2020-03-22,10039,9.51,0.5273,806,1745
2020-03-22,10040,3.25,0.5393,677.5,1964
2020-03-22,10044,7.26,0.5099,599,8531
2020-03-22,10065,1.66,0.3424,45,32378
2020-03-22,10069,4.07,0.4236,307.5,14233
2020-03-22,10075,1.68,0.3335,140.5,77531.5
2020-03-22,10128,2.23,0.3663,260,26472
2020-03-22,10280,2.88,0.4265,581,15489.5
2020-03-22,10282,4.66,0.2922,9,40088
2020-03-22,10301,3.74,0.5107,822,2451
2020-03-22,10302,5.05,0.5424,831,2597
2020-03-22,10303,7.25,0.5242,854,3022.5
2020-03-22,10304,4.26,0.5346,833.5,2797
2020-03-22,10305,4.2,0.5487,916,2695
2020-03-22,10306,4.06,0.5583,884,2358
2020-03-22,10307,5.3,0.5709,914,2247
2020-03-22,10308,3.94,0.5779,865.5,2674.5
2020-03-22,10309,6.49,0.5539,880,2710
2020-03-22,10310,3.25,0.5121,862,1749
2020-03-22,10312,4.57,0.5546,876,2753
2020-03-22,10314,5.19,0.5515,895,2313
2020-03-22,10451,9.28,0.5162,766,1654
2020-03-22,10452,8.05,0.5215,792.5,2047
2020-03-22,10453,7.22,0.5455,800.5,1746.5
2020-03-22,10454,6.29,0.4856,784.5,2044.5
2020-03-22,10455,6.48,0.5073,779,2007
2020-03-22,10456,9.5,0.5024,799,1653
2020-03-22,10457,6.68,0.5246,752.5,1976.5
2020-03-22,10458,5.02,0.4925,778,2193
2020-03-22,10459,8.06,0.5247,812,2413
2020-03-22,10460,9.65,0.5204,844,2321
2020-03-22,10461,3.87,0.5442,800,2206
2020-03-22,10462,5.59,0.5535,881,1700
2020-03-22,10463,4.81,0.4906,751,1830
2020-03-22,10464,4.13,0.4754,906,1009
2020-03-22,10465,4.56,0.4908,744,3130.5
2020-03-22,10466,5.33,0.4978,751.5,2766.5
2020-03-22,10467,6.61,0.5316,831,2418
2020-03-22,10468,5.5,0.5501,788,1957
2020-03-22,10469,5.21,0.467,852,2624
2020-03-22,10470,4.45,0.4891,658,2902
2020-03-22,10471,4.06,0.4028,704,4089
2020-03-22,10472,8.17,0.538,902.5,1612
2020-03-22,10473,8.36,0.5166,817,2039
2020-03-22,10474,4.89,0.5041,849,2873
2020-03-22,10475,5.48,0.4886,794,1978.5
2020-03-22,11004,4.11,0.4823,1032.5,2801.5
2020-03-22,11005,10.33,0.5624,764,3272
2020-03-22,11101,3.11,0.5078,687,2953
2020-03-22,11102,3.5,0.4997,763,1735.5
2020-03-22,11103,2.36,0.5164,690.5,1720
2020-03-22,11104,2.73,0.5551,842.5,1822.5
2020-03-22,11105,2.65,0.5159,752,1675
2020-03-22,11106,3.26,0.5188,688,1726
2020-03-22,11109,4.37,0.4843,197,5147
2020-03-22,11201,2.16,0.4184,417,10651.5
2020-03-22,11203,4.89,0.4719,804.5,2378.5
2020-03-22,11204,4.09,0.5605,869,1797
2020-03-22,11205,2.95,0.4309,538,3078
2020-03-22,11206,5.21,0.4765,591,2784.5
2020-03-22,11207,6.73,0.4943,786,2388
2020-03-22,11208,6.95,0.5354,851,2399.5
2020-03-22,11209,2.76,0.525,918.5,1695
2020-03-22,11210,5.32,0.5251,854,1955
2020-03-22,11211,1.77,0.4105,424,3978
2020-03-22,11212,7.99,0.4988,826,2236
2020-03-22,11213,5.06,0.3729,753,2255
2020-03-22,11214,6.22,0.5691,891,1535
2020-03-22,11215,1.8,0.4645,563,3051
2020-03-22,11216,3.68,0.4872,736,2490
2020-03-22,11217,2.75,0.4513,564,4192
2020-03-22,11218,3.99,0.5585,896.5,1686
2020-03-22,11219,2.79,0.5591,844,1615.5
2020-03-22,11220,3.88,0.5612,942.5,1515
2020-03-22,11221,4.48,0.4965,719,2967
2020-03-22,11222,1.77,0.4437,580.5,3305.5
2020-03-22,11223,4.42,0.5505,865.5,1772
2020-03-22,11224,7.29,0.5013,803,2200
2020-03-22,11225,4.55,0.4759,721.5,2862.5
2020-03-22,11226,5.14,0.5171,812,2368
2020-03-22,11228,4.05,0.5648,852.5,1841.5
2020-03-22,11229,4.41,0.5383,939,1880
2020-03-22,11230,4.97,0.5203,837,2085
2020-03-22,11231,1.8,0.4591,626,3946
2020-03-22,11232,3.18,0.5426,680,2391
2020-03-22,11233,6.42,0.4823,750,2762
2020-03-22,11234,4.98,0.5163,939,2006
2020-03-22,11235,6.16,0.5382,882.5,1644.5
2020-03-22,11236,6.14,0.5067,831,2577.5
2020-03-22,11237,2.86,0.5037,737,2791
2020-03-22,11238,2.48,0.4478,641,3448
2020-03-22,11239,28.37,0.5274,815.5,1693.5
2020-03-22,11354,3.06,0.5342,957.5,1871
2020-03-22,11355,4.02,0.5368,879,2244.5
2020-03-22,11356,9.09,0.5475,1113,2537.5
2020-03-22,11357,3.75,0.5297,897,2036
2020-03-22,11358,2.49,0.5404,1007,2543
2020-03-22,11359,5.4,0.5086,1040,2495
2020-03-22,11360,5.52,0.5245,875,2155
2020-03-22,11361,2.65,0.5156,1022.5,2830
2020-03-22,11362,4.34,0.5433,1027,2730.5
2020-03-22,11363,2.21,0.5393,1199,2169
2020-03-22,11364,4.36,0.5387,1062,2637
2020-03-22,11365,5.27,0.5503,960,2816.5
2020-03-22,11366,2.78,0.4948,835,2816.5
2020-03-22,11367,4.46,0.5083,867,2691
2020-03-22,11368,6.46,0.5737,947,1490
2020-03-22,11369,5.49,0.5845,802,2380
2020-03-22,11370,6.64,0.5548,839,1746
2020-03-22,11372,4.16,0.5897,916.5,1261
2020-03-22,11373,6.22,0.5826,934,1160
2020-03-22,11374,5.49,0.5196,857,1319
2020-03-22,11375,3.06,0.5066,831,1460
2020-03-22,11377,4.32,0.5752,914,1887
2020-03-22,11378,2.74,0.5155,886,2126
2020-03-22,11379,5.6,0.5324,887,1930
2020-03-22,11385,3.58,0.5289,840.5,1824
2020-03-22,11411,3.53,0.5128,841,3716
2020-03-22,11412,3.78,0.5205,824,3506
2020-03-22,11413,4.43,0.4927,832,3769
2020-03-22,11414,4.61,0.5302,784,1617.5
2020-03-22,11415,3.77,0.4639,727.5,1687
2020-03-22,11416,5.97,0.5835,1068,2000.5
2020-03-22,11417,5.02,0.566,1022.5,1885
2020-03-22,11418,4.2,0.5073,922,2076.5
2020-03-22,11419,6.94,0.5207,923,1796
2020-03-22,11420,5.94,0.497,959.5,2303.5
2020-03-22,11421,5.17,0.5543,870,1906
2020-03-22,11422,4.86,0.5085,791,3294
2020-03-22,11423,4.29,0.5722,981.5,2974
2020-03-22,11426,3.31,0.4841,972,3335
2020-03-22,11427,6.09,0.5577,994,3171.5
2020-03-22,11428,3.36,0.5583,995,3224
2020-03-22,11429,3.54,0.5017,890,4581
2020-03-22,11432,4.89,0.5702,1019.5,1925
2020-03-22,11433,6.86,0.5581,892,3095
2020-03-22,11434,6.55,0.5059,813,3269
2020-03-22,11435,5.44,0.5579,1003,2220
2020-03-22,11436,7.95,0.5089,907,2775
2020-03-22,11691,6.05,0.5064,825,2951
2020-03-22,11692,6.4,0.5549,869.5,2969
2020-03-22,11693,4.4,0.5497,858,2930
2020-03-22,11694,3.62,0.5279,781,2486
2020-03-22,11697,2.19,0.5141,773.5,2780
2020-03-22,Bronx,6.33,0.5138,801,2146
2020-03-22,Brooklyn,4.27,0.5093,797,2220
2020-03-22,Manhattan,2.29,0.4069,267.5,11880.5
2020-03-22,NYC,3.93,0.5046,789,2508
2020-03-22,Queens,4.31,0.5372,893,2271
2020-03-22,Staten Island,4.72,0.5464,869,2540
2020-03-23,10001,3.49,0.3417,0,17641
2020-03-23,10002,2.82,0.5334,844,3726
2020-03-23,10003,1.85,0.2501,0,57836
2020-03-23,10004,2.75,0.3972,265,23163
2020-03-23,10005,2.85,0.3314,0,44078
2020-03-23,10006,3.24,0.3353,132.5,27692.5
2020-03-23,10007,6.23,0.4212,3.5,31073.5
2020-03-23,10009,2.79,0.4303,270,18201
2020-03-23,10010,2.46,0.3478,10.5,35135.5
2020-03-23,10011,1.71,0.388,33,65158
2020-03-23,10012,1.16,0.3058,0,45804
2020-03-23,10013,1.72,0.4268,20,29677
2020-03-23,10014,1.39,0.3277,0,64571
2020-03-23,10016,2.78,0.3729,12,31586
2020-03-23,10017,2.36,0.3739,98,19108
2020-03-23,10018,2.44,0.4278,215,10712
2020-03-23,10019,2.65,0.4226,195,14063
2020-03-23,10020,3.4,0.3135,0,14317.5
2020-03-23,10021,2.06,0.3789,182.5,39946.5
2020-03-23,10022,1.9,0.355,278.5,24589
2020-03-23,10023,2.35,0.4215,282,35082
2020-03-23,10024,1.9,0.441,413,39285
2020-03-23,10025,3.42,0.4073,415,15667
2020-03-23,10026,5.46,0.4898,853,3076
2020-03-23,10027,4.65,0.4847,837,3036
2020-03-23,10028,1.85,0.3984,229,48170
2020-03-23,10029,6.27,0.527,822,2212
2020-03-23,10030,5.84,0.5222,819,2770
2020-03-23,10031,4.43,0.5278,850,5075.5
2020-03-23,10032,5.83,0.476,829,3935
2020-03-23,10033,3.23,0.5068,711,3931.5
2020-03-23,10034,4.23,0.5123,800.5,2667
2020-03-23,10035,6.24,0.5245,836,2256.5
2020-03-23,10036,2.47,0.4257,225,9799
2020-03-23,10037,8.73,0.5224,824,2617.5
2020-03-23,10038,3.38,0.438,834,7838
2020-03-23,10039,9.5,0.5245,863.5,1884
2020-03-23,10040,3.74,0.5348,893,3377
2020-03-23,10044,10.13,0.5692,839.5,2958.5
2020-03-23,10065,2.63,0.363,195,26170
2020-03-23,10069,4.03,0.4886,571,18340
2020-03-23,10075,2.09,0.4119,203.5,54062.5
2020-03-23,10128,2.5,0.4123,479,36874
2020-03-23,10280,3.02,0.4834,631.5,21875
2020-03-23,10282,4.52,0.3573,3,30070
2020-03-23,10301,3.7,0.5573,1128,3968
2020-03-23,10302,4.31,0.5637,1200,2720
2020-03-23,10303,5.41,0.5441,1023.5,4079
2020-03-23,10304,4.57,0.5549,1158.5,4124.5
2020-03-23,10305,5.02,0.5788,1185,4185
2020-03-23,10306,3.82,0.6123,1331.5,3634
2020-03-23,10307,3.79,0.6444,1412.5,4991
2020-03-23,10308,2.99,0.6293,1384,4908.5
2020-03-23,10309,4.59,0.6332,1392,4581.5
2020-03-23,10310,3.49,0.5617,1229,2670
2020-03-23,10312,3.57,0.6168,1379.5,4264
2020-03-23,10314,4.26,0.5762,1278,3739
2020-03-23,10451,9.21,0.5215,821,2446
2020-03-23,10452,8.19,0.5234,889.5,2479
2020-03-23,10453,7.13,0.5443,891,2510
2020-03-23,10454,6.91,0.5033,884.5,2520.5
2020-03-23,10455,7.36,0.5074,884,2257
2020-03-23,10456,10.12,0.5319,862,2378
2020-03-23,10457,7.22,0.5318,872,2476
2020-03-23,10458,5.44,0.4972,840,3150
2020-03-23,10459,7.95,0.5259,884,2626
2020-03-23,10460,10.33,0.5296,888,3045
2020-03-23,10461,4.87,0.5425,932,3286
2020-03-23,10462,5.41,0.5641,1002,2951
2020-03-23,10463,4.27,0.5158,979,2707
2020-03-23,10464,2.9,0.5291,948.5,3682
2020-03-23,10465,4.38,0.5144,922.5,4541
2020-03-23,10466,5.62,0.4916,807.5,3463.5
2020-03-23,10467,7.21,0.5337,884,3482.5
2020-03-23,10468,6.24,0.5421,896,2427
2020-03-23,10469,5.16,0.4725,845.5,3308
2020-03-23,10470,4.53,0.4706,738,3155
2020-03-23,10471,3.9,0.4482,877,5448.5
2020-03-23,10472,7.82,0.554,1015.5,2565
2020-03-23,10473,7.25,0.5313,861,3362
2020-03-23,10474,8.14,0.4821,771,3036
2020-03-23,10475,5.68,0.5016,812,3241
2020-03-23,11004,3.78,0.5552,1131,3699
2020-03-23,11005,11.67,0.6261,1128.5,6060.5
2020-03-23,11101,4.59,0.5364,809,3589
2020-03-23,11102,3.72,0.5364,939,2198
2020-03-23,11103,2.2,0.5518,892,3304
2020-03-23,11104,3.12,0.5627,953,2794.5
2020-03-23,11105,2.65,0.5695,973,1968
2020-03-23,11106,3.33,0.5671,874,2971
2020-03-23,11109,4.95,0.5418,273,6528
2020-03-23,11201,3.13,0.4522,615.5,13811.5
2020-03-23,11203,5.29,0.498,869.5,3173
2020-03-23,11204,3.71,0.5876,1123,2675
2020-03-23,11205,3.51,0.4411,655,3468
2020-03-23,11206,5.82,0.4641,742,3382.5
2020-03-23,11207,6.6,0.5239,854.5,4073.5
2020-03-23,11208,6.86,0.5518,919.5,4220.5
2020-03-23,11209,3.05,0.5848,1162,3071.5
2020-03-23,11210,5.14,0.542,938,2887
2020-03-23,11211,2.09,0.4211,548,4523.5
2020-03-23,11212,8,0.5055,894.5,2965
2020-03-23,11213,4.83,0.3929,907,3596
2020-03-23,11214,5.12,0.6107,1175,2964
2020-03-23,11215,2.18,0.5148,905.5,4368
2020-03-23,11216,3.59,0.5193,898.5,3448.5
2020-03-23,11217,3.27,0.4761,631,6157.5
2020-03-23,11218,3.75,0.6031,1110.5,3033.5
2020-03-23,11219,3.03,0.5868,1074,2065
2020-03-23,11220,4.22,0.5998,1061.5,2413
2020-03-23,11221,4.21,0.5288,850.5,3727
2020-03-23,11222,2.1,0.4932,688.5,4476
2020-03-23,11223,4.26,0.591,1173.5,2637
2020-03-23,11224,7.03,0.5249,1023,2077
2020-03-23,11225,4.11,0.5011,798.5,3281.5
2020-03-23,11226,4.79,0.5354,900,3480
2020-03-23,11228,3.64,0.6277,1221.5,2502
2020-03-23,11229,3.97,0.5697,1163,2776
2020-03-23,11230,4.3,0.5702,1104,2689.5
2020-03-23,11231,2.38,0.5083,1076,6093
2020-03-23,11232,3.9,0.5396,760,2948
2020-03-23,11233,6.7,0.5069,859.5,3916.5
2020-03-23,11234,4.85,0.5499,1080,3026
2020-03-23,11235,5.38,0.5761,1141,2505.5
2020-03-23,11236,6.17,0.5194,890,3651.5
2020-03-23,11237,3.09,0.5325,874.5,3869
2020-03-23,11238,2.79,0.4884,809,3490
2020-03-23,11239,18.03,0.5483,841.5,3764.5
2020-03-23,11354,3.23,0.5771,1185,2054.5
2020-03-23,11355,3.87,0.5613,1112.5,2851
2020-03-23,11356,6.91,0.5487,1209.5,4272.5
2020-03-23,11357,3.37,0.5656,1331,3342
2020-03-23,11358,2.37,0.5631,1283,3202
2020-03-23,11359,7,0.5291,1312,2943
2020-03-23,11360,4.79,0.5747,1333,2554
2020-03-23,11361,2.41,0.561,1361,3746
2020-03-23,11362,3.27,0.5631,1352,4227.5
2020-03-23,11363,2.18,0.6128,1384,3579
2020-03-23,11364,3.55,0.6087,1397.5,3961
2020-03-23,11365,4.88,0.5913,1245,4430
2020-03-23,11366,2.47,0.5477,1199,4627
2020-03-23,11367,3.74,0.5413,972,4132
2020-03-23,11368,5.83,0.592,1034,2302
2020-03-23,11369,5.22,0.5795,1098,2977
2020-03-23,11370,7.37,0.5754,1017,2400
2020-03-23,11372,3.75,0.6263,1127,2057
2020-03-23,11373,6.16,0.6044,1117,2105
2020-03-23,11374,4.6,0.5649,1114,2769
2020-03-23,11375,2.87,0.5693,1190,2240.5
2020-03-23,11377,4.16,0.607,1088,3009
2020-03-23,11378,3.85,0.5495,1138,3677
2020-03-23,11379,5.12,0.5604,1155.5,3171
2020-03-23,11385,3.58,0.5537,990.5,3126.5
2020-03-23,11411,3.91,0.5219,937,4581
2020-03-23,11412,3.61,0.5166,904,5153
2020-03-23,11413,5.29,0.5062,869,5974
2020-03-23,11414,3.96,0.5581,1151,2433.5
2020-03-23,11415,4.29,0.5178,1019.5,4313
2020-03-23,11416,5.3,0.6051,1145.5,3873
2020-03-23,11417,3.95,0.5945,1181,3481
2020-03-23,11418,5.04,0.5533,1119,3590
2020-03-23,11419,5.18,0.5412,986,3329
2020-03-23,11420,5.3,0.5053,995.5,4329
2020-03-23,11421,4.55,0.5876,1060,3708
2020-03-23,11422,3.88,0.5126,905,7365
2020-03-23,11423,4.56,0.5785,1212,4230.5
2020-03-23,11426,3.2,0.5591,1079,4279.5
2020-03-23,11427,6.46,0.5933,1107,4874.5
2020-03-23,11428,3.54,0.5732,1064,5045
2020-03-23,11429,3.54,0.5093,910,5066
2020-03-23,11432,5.09,0.5961,1140.5,3417.5
2020-03-23,11433,7.7,0.5561,972,3235
2020-03-23,11434,6.25,0.504,857,4091
2020-03-23,11435,6.16,0.5724,1078.5,3642.5
2020-03-23,11436,6.75,0.5081,923,4100
2020-03-23,11691,6.48,0.5345,891,3869
2020-03-23,11692,6.65,0.5519,956.5,4707.5
2020-03-23,11693,4.61,0.567,990,4845
2020-03-23,11694,3.17,0.6062,1263,5758
2020-03-23,11697,2.67,0.6718,1292.5,4899.5
2020-03-23,Bronx,6.62,0.5215,882.5,2893
2020-03-23,Brooklyn,4.27,0.5386,938,3168.5
2020-03-23,Manhattan,2.93,0.4364,378,13091
2020-03-23,NYC,4.11,0.5313,919,3604
2020-03-23,Queens,4.24,0.5652,1059,3564
2020-03-23,Staten Island,4.15,0.5915,1296,3921
2020-03-24,10001,3.78,0.3156,0,14076
2020-03-24,10002,3.2,0.4777,946,2212
2020-03-24,10003,2.06,0.2255,0,54416.5
2020-03-24,10004,2.79,0.3279,79.5,13681.5
2020-03-24,10005,3.03,0.2957,0,44078
2020-03-24,10006,2.9,0.28,79.5,21042.5
2020-03-24,10007,5.7,0.3982,0,21448
2020-03-24,10009,3.26,0.3952,307.5,13106.5
2020-03-24,10010,2.68,0.3303,20.5,25582
2020-03-24,10011,2.01,0.3571,13,52762
2020-03-24,10012,1.25,0.2624,0,42614.5
2020-03-24,10013,1.94,0.3978,25,19212
2020-03-24,10014,1.61,0.297,0,39207.5
2020-03-24,10016,3.05,0.3472,29,29036
2020-03-24,10017,2.61,0.3319,112,19745.5
2020-03-24,10018,2.52,0.4166,158,9165
2020-03-24,10019,2.79,0.3894,135,13172
2020-03-24,10020,3.23,0.3031,0,14565
2020-03-24,10021,2.27,0.3462,234,27243
2020-03-24,10022,2.06,0.3464,251.5,20888
2020-03-24,10023,2.78,0.3606,326,18112
2020-03-24,10024,2.13,0.3884,309,20141
2020-03-24,10025,4.03,0.3708,337,13011
2020-03-24,10026,6.43,0.463,776.5,2411
2020-03-24,10027,5.79,0.4422,741,2553
2020-03-24,10028,2.28,0.354,90,40883
2020-03-24,10029,7.24,0.48,843,1546
2020-03-24,10030,7.05,0.4932,807,2032
2020-03-24,10031,5.48,0.4871,768,3416.5
2020-03-24,10032,6.31,0.4413,778.5,2747.5
2020-03-24,10033,3.77,0.4659,782,3018.5
2020-03-24,10034,4.54,0.4647,917.5,1172
2020-03-24,10035,7.37,0.4912,838.5,1973
2020-03-24,10036,2.78,0.419,135,9939
2020-03-24,10037,9.34,0.4846,848.5,2099
2020-03-24,10038,3.69,0.3961,822,4829.5
2020-03-24,10039,10.97,0.4884,822.5,2036.5
2020-03-24,10040,4.16,0.4859,944.5,1784.5
2020-03-24,10044,11,0.4685,601,1891
2020-03-24,10065,2.75,0.3666,168,17398
2020-03-24,10069,4.97,0.4169,417,9640
2020-03-24,10075,2.34,0.3616,184.5,37740
2020-03-24,10128,2.85,0.3746,360,21176
2020-03-24,10280,3.95,0.4031,870.5,7945.5
2020-03-24,10282,4.83,0.3042,0,35597.5
2020-03-24,10301,4.52,0.506,1163.5,3014
2020-03-24,10302,5.27,0.5229,1183,2835
2020-03-24,10303,6.89,0.506,1101.5,3418.5
2020-03-24,10304,5.46,0.5145,1193,3146.5
2020-03-24,10305,5.49,0.5158,1201,3853
2020-03-24,10306,4.95,0.5418,1322,2927.5
2020-03-24,10307,6.26,0.5419,1344,3701.5
2020-03-24,10308,4.27,0.5436,1347.5,3056
2020-03-24,10309,6.24,0.5422,1365.5,3701.5
2020-03-24,10310,4.12,0.4879,1226,2512
2020-03-24,10312,5.44,0.5293,1346.5,3096
2020-03-24,10314,5.52,0.5283,1233,2945
2020-03-24,10451,10.59,0.5004,832,2205
2020-03-24,10452,9.22,0.4964,896,2300
2020-03-24,10453,8.28,0.5125,896,2337.5
2020-03-24,10454,7.04,0.4602,791.5,2221.5
2020-03-24,10455,8.05,0.4777,877,2205
2020-03-24,10456,11.21,0.505,924,1980
2020-03-24,10457,7.91,0.5012,857,2113.5
2020-03-24,10458,5.98,0.4714,914,2624
2020-03-24,10459,9.36,0.5169,897,2530
2020-03-24,10460,11.17,0.5071,861,2777
2020-03-24,10461,5.35,0.508,1019,2658
2020-03-24,10462,5.98,0.5214,982,2172
2020-03-24,10463,5.16,0.4684,1092,1968
2020-03-24,10464,5.37,0.5342,990,4248.5
2020-03-24,10465,4.82,0.4786,1015,3096
2020-03-24,10466,6.14,0.4669,834.5,3445
2020-03-24,10467,8.06,0.5109,927.5,2911
2020-03-24,10468,6.77,0.5116,862,2040
2020-03-24,10469,6.06,0.4382,876,2826
2020-03-24,10470,4.97,0.4589,745,3479
2020-03-24,10471,5.06,0.4028,958,2420
2020-03-24,10472,8.91,0.5116,987,2108.5
2020-03-24,10473,8.69,0.5024,880,2290
2020-03-24,10474,7.31,0.4558,846,3088
2020-03-24,10475,6.37,0.4863,881.5,2971
2020-03-24,11004,5.35,0.4896,1297.5,2927
2020-03-24,11005,13.17,0.5174,1312,3210.5
2020-03-24,11101,4.96,0.4947,845,2818
2020-03-24,11102,4.5,0.4951,830.5,1861
2020-03-24,11103,2.64,0.4972,966,1782
2020-03-24,11104,3.42,0.5552,1022,2645.5
2020-03-24,11105,3.26,0.5122,1028,1711
2020-03-24,11106,3.75,0.5235,962,2152
2020-03-24,11109,6.11,0.4886,218,4366
2020-03-24,11201,3.71,0.4001,588.5,6340.5
2020-03-24,11203,6.2,0.4497,819,2667
2020-03-24,11204,4.47,0.5428,1166,1895
2020-03-24,11205,3.76,0.4307,665,2865
2020-03-24,11206,6.37,0.437,657,3094
2020-03-24,11207,7.78,0.4795,837.5,3095.5
2020-03-24,11208,7.92,0.5118,992,3287
2020-03-24,11209,3.6,0.5226,1156.5,1588
2020-03-24,11210,6.14,0.5087,965,2553
2020-03-24,11211,2.49,0.3606,572,2276
2020-03-24,11212,9.06,0.4836,903.5,2554
2020-03-24,11213,5.65,0.3584,840,2995
2020-03-24,11214,5.92,0.5641,1316,2068
2020-03-24,11215,2.54,0.4537,929.5,3124.5
2020-03-24,11216,4.32,0.4848,894.5,3088
2020-03-24,11217,3.63,0.4594,698,5439
2020-03-24,11218,4.1,0.547,1166,1896.5
2020-03-24,11219,3.29,0.5367,1063,1849
2020-03-24,11220,4.78,0.5449,1157,1618.5
2020-03-24,11221,5.15,0.4859,820,3266.5
2020-03-24,11222,2.55,0.4046,776.5,3159
2020-03-24,11223,4.99,0.5291,1241,1969.5
2020-03-24,11224,8.91,0.4675,1108,1545
2020-03-24,11225,4.79,0.4587,830.5,2951
2020-03-24,11226,6,0.4859,840,2867
2020-03-24,11228,4.71,0.5576,1320.5,1870
2020-03-24,11229,4.77,0.5194,1223,2311
2020-03-24,11230,5.02,0.5097,1144,2097
2020-03-24,11231,2.65,0.4971,1001,3549
2020-03-24,11232,4.45,0.5039,858,2542
2020-03-24,11233,7.74,0.4899,842,2898.5
2020-03-24,11234,5.6,0.5128,1181,2379.5
2020-03-24,11235,6.81,0.5135,1154,1799.5
2020-03-24,11236,6.84,0.4801,906.5,3190
2020-03-24,11237,3.74,0.4703,841.5,2631
2020-03-24,11238,3.25,0.4395,833,3737
2020-03-24,11239,23.28,0.5,935.5,2651.5
2020-03-24,11354,3.86,0.5299,1231.5,1909.5
2020-03-24,11355,4.63,0.5315,1177,2284
2020-03-24,11356,7.98,0.517,1287,3817
2020-03-24,11357,4.43,0.5206,1329,2517
2020-03-24,11358,3.06,0.5275,1334,2766
2020-03-24,11359,11.4,0.4272,1273,2554
2020-03-24,11360,6.19,0.4819,1296,2436
2020-03-24,11361,3.08,0.5076,1329.5,2755.5
2020-03-24,11362,4.48,0.5165,1301,3389.5
2020-03-24,11363,2.26,0.5039,1300,2029
2020-03-24,11364,4.72,0.5421,1362,3380
2020-03-24,11365,5.85,0.5456,1258,3036
2020-03-24,11366,2.85,0.5019,1198,3127
2020-03-24,11367,4.36,0.5111,1121,3153
2020-03-24,11368,6.7,0.5545,1081,1856
2020-03-24,11369,6.54,0.5434,1140,2377
2020-03-24,11370,8.34,0.5355,1059,1993
2020-03-24,11372,4.38,0.5913,1188,1816.5
2020-03-24,11373,6.97,0.5633,1190,1827
2020-03-24,11374,5.54,0.5126,1180,1398
2020-03-24,11375,3.4,0.5225,1199.5,1782
2020-03-24,11377,4.76,0.5726,1167,2318.5
2020-03-24,11378,4.44,0.5002,1256,3092
2020-03-24,11379,6.04,0.5385,1256,2068
2020-03-24,11385,4.16,0.5143,1113,2533
2020-03-24,11411,4.39,0.4683,928,3780
2020-03-24,11412,3.93,0.4887,924,4254
2020-03-24,11413,6.11,0.4846,891,5236
2020-03-24,11414,5.25,0.5008,1172,2179
2020-03-24,11415,4.7,0.4788,948.5,2132.5
2020-03-24,11416,5.88,0.5773,1209,3121.5
2020-03-24,11417,5.09,0.5415,1246,2744.5
2020-03-24,11418,5.38,0.5028,1084,2537
2020-03-24,11419,6.41,0.4988,1018,2747
2020-03-24,11420,6.14,0.4774,1000,3392
2020-03-24,11421,5.75,0.5272,1092,2590
2020-03-24,11422,4.95,0.4949,917,5239
2020-03-24,11423,5.36,0.5517,1174,3335
2020-03-24,11426,3.81,0.4812,1121,3817
2020-03-24,11427,6.88,0.5415,1111.5,4239.5
2020-03-24,11428,4.16,0.5223,1101,4545
2020-03-24,11429,3.97,0.4724,938,4884
2020-03-24,11432,5.71,0.5687,1150.5,2450
2020-03-24,11433,8.4,0.5262,1098,2827
2020-03-24,11434,7.58,0.4709,851,4258
2020-03-24,11435,6.72,0.5511,1104,2906
2020-03-24,11436,8.3,0.5075,925,3676
2020-03-24,11691,7.66,0.4845,809,2858
2020-03-24,11692,7.41,0.5129,881.5,4046
2020-03-24,11693,4.94,0.5057,823,3806
2020-03-24,11694,4.21,0.4861,1275,1642
2020-03-24,11697,2.62,0.5153,1329.5,739.5
2020-03-24,Bronx,7.39,0.4921,896,2485
2020-03-24,Brooklyn,5,0.4926,946,2548
2020-03-24,Manhattan,3.28,0.4002,358,10098.5
2020-03-24,NYC,4.76,0.4892,935,2874
2020-03-24,Queens,4.97,0.5237,1113.5,2736
2020-03-24,Staten Island,5.33,0.5253,1280.5,3035
2020-03-25,10001,4.33,0.3274,6,16372
2020-03-25,10002,3.49,0.4859,1052,2728
2020-03-25,10003,2.47,0.2149,0,48233
2020-03-25,10004,3.04,0.3528,64.5,15947.5
2020-03-25,10005,3.31,0.3209,0,51162
2020-03-25,10006,3.46,0.2938,64.5,26445.5
2020-03-25,10007,6.51,0.3897,0,23619.5
2020-03-25,10009,3.41,0.3894,492,11928
2020-03-25,10010,2.82,0.3175,5,23989
2020-03-25,10011,2.22,0.3421,42,50237
2020-03-25,10012,1.38,0.2794,0,41740.5
